parent.pop,elevation.group,elev_m,Lat,Long,timeframe,year,cwd,pck,ppt,tmn,tmx,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,ann_ppt,ppt_seasonality,tmean_wettest_month,tmean_driest_month,ppt_warmest_month,ppt_coldest_month,Season
WL2,high,2020.115818,38.8263,-120.25242,historic,1970,49.348333333333336,211.06830833333333,114.53165833333334,1.168333333333334,13.7875,7.477916666666666,12.619166666666667,6.350644011126794,30.68,1374.3799,132.45002442859655,0.6400000000000001,17.38,0.01,527.4399,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1971,47.821666666666665,205.56999166666668,111.5975,0.36916666666666664,12.716666666666667,6.542916666666667,12.3475,6.720386710441504,32.089999999999996,1339.17,108.40331543192642,-2.455,16.985,7.89,370.99,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1972,50.75416666666666,137.4058333333333,82.94083333333333,0.3475,13.509166666666667,6.928333333333333,13.161666666666667,6.761101757087891,34.03,995.2900000000001,104.40931045172223,-3.5399999999999996,17.575,0.01,304.22,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1973,47.9125,283.0266333333333,110.175,0.3058333333333333,12.955,6.630416666666667,12.649166666666666,7.211095446454636,32.31,1322.1000000000001,102.62239063774553,-1.5199999999999998,16.965,5.9,174.91,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1974,47.65833333333333,316.98081666666667,140.78083333333333,0.566666666666667,13.7925,7.179583333333333,13.225833333333334,6.8428530926047,30.56,1689.3700000000001,95.26291558384065,1.085,15.635,8.61,210.24,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1975,47.14833333333333,196.62499166666666,107.63666666666667,2.960594732333751e-16,13.106666666666666,6.553333333333334,13.106666666666666,6.888807237215682,30.7,1291.6399999999999,99.11354537241962,-0.8300000000000001,16.35,1.96,164.06,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1976,52.079166666666666,9.581666666666669,62.2525,0.2058333333333334,13.605833333333333,6.905833333333334,13.4,5.717017592374117,30.36,747.03,87.59972339467929,6.864999999999999,11.79,18.6,112.12,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1977,52.394999999999996,13.959999999999999,41.26833333333333,0.9300000000000003,14.970833333333333,7.950416666666667,14.040833333333333,6.512992420166902,32.92,495.2199999999999,90.10238051358606,3.635,17.535,4.71,69.89,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1978,49.63916666666667,195.98999166666667,139.97833333333332,1.0575,13.856666666666667,7.457083333333334,12.799166666666666,5.84534564587048,29.46,1679.7400000000002,94.91329861976213,0.6400000000000001,16.615000000000002,3.61,211.89,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1979,51.100833333333334,170.77998333333335,92.02583333333334,0.2858333333333336,13.689166666666667,6.987500000000001,13.403333333333334,7.289089137508572,32,1104.3100000000002,104.36693832522705,-1.3199999999999998,15.545,26.88,260.21,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1980,49.25,175.21665000000002,130.08583333333334,0.9024999999999999,13.173333333333334,7.037916666666667,12.270833333333334,5.821891858374395,29.45,1561.0299999999997,108.44899225830868,1.2,15.59,25.78,108.79,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1981,55.625,34.2775,68.24416666666667,2.2266666666666666,15.325,8.775833333333333,13.098333333333333,6.37128317079254,31.18,818.9300000000002,102.32399015144173,2.705,18.335,0.85,110.19,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1982,47.605000000000004,329.49580833333334,185.22666666666666,0.8708333333333333,12.418333333333333,6.644583333333333,11.5475,6.218239468156026,30.49,2222.7199999999993,78.14945761015578,3.9999999999999996,15.895,10.2,365.39,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1983,46.7475,384.83413333333334,172.0525,0.5958333333333334,11.893333333333333,6.244583333333333,11.2975,6.199762993392765,27.25,2064.63,79.33773420088535,0.3800000000000001,14.17,33.26,261.47,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1984,49.08583333333333,331.7566333333333,127.60583333333332,1.8324999999999998,13.723333333333334,7.777916666666666,11.890833333333333,6.813488780064191,31.03,1531.27,131.02589323969252,1.81,17.055,15.96,197.96,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1985,51.85333333333333,132.60833333333332,84.06666666666666,1.2766666666666666,13.181666666666667,7.229166666666666,11.905,7.290555170696515,31.81,1008.8,115.59055278960973,1.4049999999999998,9.325000000000001,7.42,58.98,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1986,51.94333333333333,170.2424916666667,146.89665833333333,2.2858333333333336,13.924999999999999,8.105416666666667,11.639166666666666,5.960281589722744,29.619999999999997,1762.7598999999998,125.71123095044346,1.76,18.794999999999998,0.82,240.42,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1987,55.075833333333335,48.32416666666667,51.221666666666664,2.4008333333333334,14.949166666666667,8.675,12.548333333333334,6.616992931426287,31.57,614.66,122.42887476511765,0.8250000000000002,18.445,0.36,146.51,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1988,55.251666666666665,76.29166666666666,59.851666666666674,2.5425,14.998333333333333,8.770416666666666,12.455833333333334,7.16789098509753,32.66,718.22,104.33653035750396,-1.625,18.695,6.72,198.92,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1989,52.72916666666667,113.8325,105.91166666666668,1.995,14.016666666666667,8.005833333333333,12.021666666666667,7.008756157749239,31.310000000000002,1270.9399999999998,109.278933312482,3.045,18.405,0,120.31,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1990,51.61,37.185833333333335,76.04666666666667,1.8441666666666665,14.6275,8.235833333333334,12.783333333333333,6.270920199740637,33.339999999999996,912.5599999999998,75.51283435300427,1.0699999999999998,4.33,16.82,137.88,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1991,51.697500000000005,65.75166666666667,72.3075,1.6375,14.064166666666667,7.850833333333333,12.426666666666666,6.866352026477753,31.74,867.69,168.88934835664153,-1.3749999999999998,16.495,15.09,457.31,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1992,53.16916666666667,16.339166666666664,69.62916666666666,3.0949999999999998,15.263333333333334,9.179166666666667,12.168333333333333,6.118496485446751,29.31,835.5499999999997,86.92757782183308,2.2,15.18,15.43,71.94,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1993,49.35,344.1516416666667,129.69916666666666,1.1283333333333336,13.323333333333332,7.225833333333333,12.195,6.622711897613234,30.13,1556.39,109.88074546764403,-1.445,15.395,0.32,380.8,Water Year
WL2,high,2020.115818,38.8263,-120.25242,historic,1994,55.733333333333334,47.91833333333334,60.050000000000004,2.0541666666666667,15.055833333333332,8.555,13.001666666666667,7.0911112733413715,33.78,720.6,99.98153830640665,-0.9650000000000003,19.57,0.22,220.4,Water Year
WL2,high,2020.115818,38.8263,-120.25242,recent,1995,48.67,445.05580000000003,168.01915833333334,0.8316666666666663,12.849166666666667,6.840416666666667,12.0175,6.661068184312529,30.89,2016.2298999999998,112.9030486467983,1.2349999999999999,15.825000000000001,0.43,300.63,Water Year
WL2,high,2020.115818,38.8263,-120.25242,recent,1996,53.6625,174.65914999999998,131.76833333333335,2.589166666666667,15.076666666666666,8.832916666666666,12.4875,6.39722328199485,29.6,1581.2200000000003,107.13821459009773,1.78,11.135,4.65,280.72,Water Year
